%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Mean wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Mean wave direction (deg N),MASE-01 Mean wave direction (deg N) quality
2021-11-26 16:22,140.21,not evaluated
2021-11-26 16:52,142.55,not evaluated
2021-11-26 17:22,137.73,not evaluated
2021-11-26 17:52,131.17,not evaluated
2021-11-26 18:22,129.90,not evaluated
2021-11-26 18:52,131.20,not evaluated
2021-11-26 19:22,123.97,not evaluated
2021-11-26 19:52,128.06,not evaluated
2021-11-26 20:22,126.89,not evaluated
2021-11-26 20:52,125.64,not evaluated
2021-11-26 21:22,126.38,not evaluated
2021-11-26 21:52,127.25,not evaluated
2021-11-26 22:22,121.57,not evaluated
2021-11-26 22:52,123.15,not evaluated
2021-11-26 23:22,117.45,not evaluated
2021-11-26 23:52,124.81,not evaluated
2021-11-27 00:22,121.10,not evaluated
2021-11-27 00:52,113.55,not evaluated
2021-11-27 01:22,103.83,not evaluated
2021-11-27 01:52,101.04,not evaluated
2021-11-27 02:22,91.67,not evaluated
2021-11-27 02:52,90.76,not evaluated
2021-11-27 03:22,89.58,not evaluated
2021-11-27 03:52,89.58,not evaluated
2021-11-27 04:22,92.73,not evaluated
2021-11-27 04:52,85.60,not evaluated
2021-11-27 05:22,82.97,not evaluated
2021-11-27 05:52,78.63,not evaluated
2021-11-27 06:22,79.70,not evaluated
2021-11-27 06:52,79.05,not evaluated
2021-11-27 07:22,79.80,not evaluated
2021-11-27 07:52,76.43,not evaluated
2021-11-27 08:22,76.96,not evaluated
2021-11-27 08:52,75.88,not evaluated
2021-11-27 09:22,76.49,not evaluated
2021-11-27 09:52,72.49,not evaluated
2021-11-27 10:22,75.73,not evaluated
2021-11-27 10:52,76.86,not evaluated
2021-11-27 11:22,79.52,not evaluated
2021-11-27 11:52,81.06,not evaluated
2021-11-27 12:22,79.03,not evaluated
2021-11-27 12:52,82.66,not evaluated
2021-11-27 13:22,86.48,not evaluated
2021-11-27 13:52,87.26,not evaluated
2021-11-27 14:22,91.25,not evaluated
2021-11-27 14:52,93.71,not evaluated
2021-11-27 15:22,93.11,not evaluated
2021-11-27 15:52,97.36,not evaluated
2021-11-27 16:22,101.11,not evaluated
2021-11-27 16:52,100.70,not evaluated
2021-11-27 17:22,103.17,not evaluated
2021-11-27 17:52,108.34,not evaluated
2021-11-27 18:22,112.29,not evaluated
2021-11-27 18:52,118.56,not evaluated
2021-11-27 19:22,116.10,not evaluated
2021-11-27 19:52,112.84,not evaluated
2021-11-27 20:22,114.68,not evaluated
2021-11-27 20:52,113.28,not evaluated
2021-11-27 21:22,112.80,not evaluated
2021-11-27 21:52,111.94,not evaluated
2021-11-27 22:22,112.12,not evaluated
2021-11-27 22:52,110.29,not evaluated
2021-11-27 23:22,110.12,not evaluated
2021-11-27 23:52,107.57,not evaluated
2021-11-28 00:22,109.06,not evaluated
2021-11-28 00:52,109.48,not evaluated
2021-11-28 01:22,110.66,not evaluated
2021-11-28 01:52,113.07,not evaluated
2021-11-28 02:22,115.25,not evaluated
2021-11-28 02:52,113.42,not evaluated
2021-11-28 03:22,115.78,not evaluated
2021-11-28 03:52,116.56,not evaluated
2021-11-28 04:22,114.04,not evaluated
2021-11-28 04:52,113.37,not evaluated
2021-11-28 05:22,114.31,not evaluated
2021-11-28 05:52,112.59,not evaluated
2021-11-28 06:22,112.47,not evaluated
2021-11-28 06:52,112.59,not evaluated
2021-11-28 07:22,113.89,not evaluated
2021-11-28 07:52,120.01,not evaluated
2021-11-28 08:22,117.04,not evaluated
2021-11-28 08:52,121.86,not evaluated
2021-11-28 09:22,121.71,not evaluated
2021-11-28 09:52,123.96,not evaluated
2021-11-28 10:22,121.72,not evaluated
2021-11-28 10:52,123.66,not evaluated
2021-11-28 11:22,128.68,not evaluated
2021-11-28 11:52,132.69,not evaluated
2021-11-28 12:22,127.80,not evaluated
2021-11-28 12:52,138.75,not evaluated
2021-11-28 13:22,140.69,not evaluated
2021-11-28 13:52,145.81,not evaluated
2021-11-28 14:22,141.03,not evaluated
2021-11-28 14:52,148.73,not evaluated
2021-11-28 15:22,149.43,not evaluated
2021-11-28 15:52,152.53,not evaluated
2021-11-28 16:22,151.57,not evaluated
2021-11-28 16:52,148.50,not evaluated
2021-11-28 17:22,147.09,not evaluated
2021-11-28 17:52,150.28,not evaluated
2021-11-28 18:22,145.06,not evaluated
2021-11-28 18:52,143.53,not evaluated
2021-11-28 19:22,141.40,not evaluated
2021-11-28 19:52,140.62,not evaluated
2021-11-28 20:22,140.00,not evaluated
2021-11-28 20:52,138.05,not evaluated
2021-11-28 21:22,137.80,not evaluated
2021-11-28 21:52,139.39,not evaluated
2021-11-28 22:22,134.60,not evaluated
2021-11-28 22:52,132.78,not evaluated
2021-11-28 23:22,142.41,not evaluated
2021-11-28 23:52,145.50,not evaluated
2021-11-29 00:22,140.65,not evaluated
2021-11-29 00:52,142.49,not evaluated
2021-11-29 01:22,139.52,not evaluated
2021-11-29 01:52,144.14,not evaluated
2021-11-29 02:22,139.82,not evaluated
2021-11-29 02:52,130.38,not evaluated
2021-11-29 03:22,135.79,not evaluated
2021-11-29 03:52,138.67,not evaluated
2021-11-29 04:22,138.96,not evaluated
2021-11-29 04:52,129.42,not evaluated
2021-11-29 05:22,127.64,not evaluated
2021-11-29 05:52,123.31,not evaluated
2021-11-29 06:22,109.04,not evaluated
2021-11-29 06:52,92.03,not evaluated
2021-11-29 07:22,82.72,not evaluated
2021-11-29 07:52,75.03,not evaluated
2021-11-29 08:22,70.06,not evaluated
2021-11-29 08:52,74.06,not evaluated
2021-11-29 09:22,75.70,not evaluated
2021-11-29 09:52,69.18,not evaluated
2021-11-29 10:22,71.88,not evaluated
2021-11-29 10:52,71.31,not evaluated
2021-11-29 11:22,74.70,not evaluated
2021-11-29 11:52,73.36,not evaluated
2021-11-29 12:22,77.90,not evaluated
2021-11-29 12:52,78.23,not evaluated
2021-11-29 13:22,77.93,not evaluated
2021-11-29 13:52,81.28,not evaluated
2021-11-29 14:22,80.64,not evaluated
2021-11-29 14:52,80.32,not evaluated
2021-11-29 15:22,84.74,not evaluated
2021-11-29 15:52,82.47,not evaluated
2021-11-29 16:22,86.16,not evaluated
2021-11-29 16:52,87.23,not evaluated
2021-11-29 17:22,84.70,not evaluated
2021-11-29 17:52,90.08,not evaluated
2021-11-29 18:22,87.78,not evaluated
2021-11-29 18:52,91.01,not evaluated
2021-11-29 19:22,94.12,not evaluated
2021-11-29 19:52,93.57,not evaluated
2021-11-29 20:22,96.26,not evaluated
2021-11-29 20:52,102.36,not evaluated
2021-11-29 21:22,97.24,not evaluated
2021-11-29 21:52,98.94,not evaluated
2021-11-29 22:22,106.18,not evaluated
2021-11-29 22:52,103.47,not evaluated
2021-11-29 23:22,103.20,not evaluated
2021-11-29 23:52,101.75,not evaluated
2021-11-30 00:22,103.71,not evaluated
2021-11-30 00:52,100.50,not evaluated
2021-11-30 01:22,98.33,not evaluated
2021-11-30 01:52,99.19,not evaluated
2021-11-30 02:22,100.92,not evaluated
2021-11-30 02:52,102.92,not evaluated
2021-11-30 03:22,103.00,not evaluated
2021-11-30 03:52,104.87,not evaluated
2021-11-30 04:22,102.02,not evaluated
2021-11-30 04:52,102.91,not evaluated
2021-11-30 05:22,107.22,not evaluated
2021-11-30 05:52,106.03,not evaluated
2021-11-30 06:22,102.17,not evaluated
2021-11-30 06:52,100.82,not evaluated
2021-11-30 07:22,104.64,not evaluated
2021-11-30 07:52,102.61,not evaluated
2021-11-30 08:22,106.09,not evaluated
2021-11-30 08:52,104.38,not evaluated
2021-11-30 09:22,105.38,not evaluated
2021-11-30 09:52,102.39,not evaluated
2021-11-30 10:22,104.13,not evaluated
2021-11-30 10:52,110.12,not evaluated
2021-11-30 11:22,104.93,not evaluated
2021-11-30 11:52,109.61,not evaluated
2021-11-30 12:22,107.69,not evaluated
2021-11-30 12:52,118.75,not evaluated
2021-11-30 13:22,120.07,not evaluated
2021-11-30 13:52,122.49,not evaluated
2021-11-30 14:22,125.47,not evaluated
2021-11-30 14:52,124.00,not evaluated
2021-11-30 15:22,115.71,not evaluated
2021-11-30 15:52,129.30,not evaluated
2021-11-30 16:22,130.27,not evaluated
2021-11-30 16:52,128.51,not evaluated
2021-11-30 17:22,132.67,not evaluated
2021-11-30 17:52,132.31,not evaluated
2021-11-30 18:22,132.37,not evaluated
2021-11-30 18:52,123.97,not evaluated
2021-11-30 19:22,119.55,not evaluated
2021-11-30 19:52,120.89,not evaluated
2021-11-30 20:22,118.17,not evaluated
2021-11-30 20:52,120.62,not evaluated
2021-11-30 21:22,118.06,not evaluated
2021-11-30 21:52,118.89,not evaluated
2021-11-30 22:22,121.07,not evaluated
2021-11-30 22:52,123.83,not evaluated
2021-11-30 23:22,123.08,not evaluated
2021-11-30 23:52,124.90,not evaluated
2021-12-01 00:22,127.44,not evaluated
2021-12-01 00:52,123.62,not evaluated
2021-12-01 01:22,123.00,not evaluated
2021-12-01 01:52,123.39,not evaluated
2021-12-01 02:22,129.68,not evaluated
2021-12-01 02:52,133.03,not evaluated
2021-12-01 03:22,129.63,not evaluated
2021-12-01 03:52,132.22,not evaluated
2021-12-01 04:22,129.14,not evaluated
2021-12-01 04:52,127.17,not evaluated
2021-12-01 05:22,138.63,not evaluated
2021-12-01 05:52,135.53,not evaluated
2021-12-01 06:22,140.35,not evaluated
2021-12-01 06:52,134.03,not evaluated
2021-12-01 07:22,129.84,not evaluated
2021-12-01 07:52,131.47,not evaluated
2021-12-01 08:22,135.13,not evaluated
2021-12-01 08:52,129.91,not evaluated
2021-12-01 09:22,128.89,not evaluated
2021-12-01 09:52,132.56,not evaluated
2021-12-01 10:22,129.12,not evaluated
2021-12-01 10:52,128.90,not evaluated
2021-12-01 11:22,122.82,not evaluated
2021-12-01 11:52,121.66,not evaluated
2021-12-01 12:22,121.26,not evaluated
2021-12-01 12:52,122.96,not evaluated
2021-12-01 13:22,123.88,not evaluated
2021-12-01 13:52,125.79,not evaluated
2021-12-01 14:22,124.40,not evaluated
2021-12-01 14:52,129.17,not evaluated
2021-12-01 15:22,127.38,not evaluated
2021-12-01 15:52,128.49,not evaluated
2021-12-01 16:22,127.94,not evaluated
2021-12-01 16:52,125.47,not evaluated
2021-12-01 17:22,124.88,not evaluated
2021-12-01 17:52,122.41,not evaluated
2021-12-01 18:22,121.46,not evaluated
2021-12-01 18:52,120.85,not evaluated
2021-12-01 19:22,121.57,not evaluated
2021-12-01 19:52,124.61,not evaluated
2021-12-01 20:22,118.67,not evaluated
2021-12-01 20:52,121.45,not evaluated
2021-12-01 21:22,120.31,not evaluated
2021-12-01 21:52,119.71,not evaluated
2021-12-01 22:22,120.96,not evaluated
2021-12-01 22:52,121.04,not evaluated
2021-12-01 23:22,122.56,not evaluated
2021-12-01 23:52,122.48,not evaluated
2021-12-02 00:22,123.97,not evaluated
2021-12-02 00:52,124.66,not evaluated
2021-12-02 01:22,123.65,not evaluated
2021-12-02 01:52,127.82,not evaluated
2021-12-02 02:22,130.66,not evaluated
2021-12-02 02:52,131.28,not evaluated
2021-12-02 03:22,136.79,not evaluated
2021-12-02 03:52,139.16,not evaluated
2021-12-02 04:22,138.18,not evaluated
2021-12-02 04:52,140.56,not evaluated
2021-12-02 05:22,137.10,not evaluated
2021-12-02 05:52,136.06,not evaluated
2021-12-02 06:22,142.76,not evaluated
2021-12-02 06:52,136.88,not evaluated
2021-12-02 07:22,142.83,not evaluated
2021-12-02 07:52,135.51,not evaluated
2021-12-02 08:22,136.85,not evaluated
2021-12-02 08:52,135.24,not evaluated
2021-12-02 09:22,136.60,not evaluated
2021-12-02 09:52,134.15,not evaluated
2021-12-02 10:22,136.40,not evaluated
2021-12-02 10:52,137.38,not evaluated
2021-12-02 11:22,139.63,not evaluated
2021-12-02 11:52,133.28,not evaluated
2021-12-02 12:22,135.91,not evaluated
2021-12-02 12:52,135.71,not evaluated
2021-12-02 13:22,136.81,not evaluated
2021-12-02 13:52,136.27,not evaluated
2021-12-02 14:22,139.21,not evaluated
2021-12-02 14:52,141.08,not evaluated
2021-12-02 15:22,144.41,not evaluated
2021-12-02 15:52,144.70,not evaluated
2021-12-02 16:22,146.47,not evaluated
2021-12-02 16:52,144.94,not evaluated
2021-12-02 17:22,140.99,not evaluated
2021-12-02 17:52,139.69,not evaluated
2021-12-02 18:22,139.05,not evaluated
2021-12-02 18:52,145.61,not evaluated
2021-12-02 19:22,145.83,not evaluated
2021-12-02 19:52,147.03,not evaluated
2021-12-02 20:22,149.67,not evaluated
2021-12-02 20:52,148.43,not evaluated
2021-12-02 21:22,148.93,not evaluated
2021-12-02 21:52,147.70,not evaluated
2021-12-02 22:22,146.04,not evaluated
2021-12-02 22:52,148.65,not evaluated
2021-12-02 23:22,150.25,not evaluated
2021-12-02 23:52,149.99,not evaluated
2021-12-03 00:22,150.04,not evaluated
2021-12-03 00:52,151.67,not evaluated
2021-12-03 01:22,149.72,not evaluated
2021-12-03 01:52,150.16,not evaluated
2021-12-03 02:22,148.84,not evaluated
2021-12-03 02:52,152.99,not evaluated
2021-12-03 03:22,153.01,not evaluated
2021-12-03 03:52,153.58,not evaluated
2021-12-03 04:22,152.93,not evaluated
2021-12-03 04:52,155.64,not evaluated
2021-12-03 05:22,158.34,not evaluated
2021-12-03 05:52,159.70,not evaluated
2021-12-03 06:22,158.99,not evaluated
2021-12-03 06:52,161.98,not evaluated
2021-12-03 07:22,161.15,not evaluated
2021-12-03 07:52,157.75,not evaluated
2021-12-03 08:22,161.19,not evaluated
2021-12-03 08:52,156.21,not evaluated
2021-12-03 09:22,162.64,not evaluated
2021-12-03 09:52,159.44,not evaluated
2021-12-03 10:22,152.10,not evaluated
2021-12-03 10:52,148.48,not evaluated
2021-12-03 11:22,151.53,not evaluated
2021-12-03 11:52,143.78,not evaluated
2021-12-03 12:22,142.84,not evaluated
2021-12-03 12:52,142.78,not evaluated
2021-12-03 13:22,141.08,not evaluated
2021-12-03 13:52,141.78,not evaluated
2021-12-03 14:22,138.35,not evaluated
2021-12-03 14:52,143.45,not evaluated
2021-12-03 15:22,140.48,not evaluated
2021-12-03 15:52,137.28,not evaluated
2021-12-03 16:22,143.49,not evaluated
2021-12-03 16:52,142.92,not evaluated
2021-12-03 17:22,144.76,not evaluated
2021-12-03 17:52,143.27,not evaluated
2021-12-03 18:22,140.27,not evaluated
2021-12-03 18:52,138.45,not evaluated
2021-12-03 19:22,141.23,not evaluated
2021-12-03 19:52,138.16,not evaluated
2021-12-03 20:22,141.34,not evaluated
2021-12-03 20:52,137.99,not evaluated
2021-12-03 21:22,141.06,not evaluated
2021-12-03 21:52,137.91,not evaluated
2021-12-03 22:22,132.15,not evaluated
2021-12-03 22:52,129.43,not evaluated
2021-12-03 23:22,124.72,not evaluated
2021-12-03 23:52,120.99,not evaluated
2021-12-04 00:22,119.27,not evaluated
2021-12-04 00:52,116.42,not evaluated
2021-12-04 01:22,113.13,not evaluated
2021-12-04 01:52,111.24,not evaluated
2021-12-04 02:22,110.44,not evaluated
2021-12-04 02:52,109.34,not evaluated
2021-12-04 03:22,107.63,not evaluated
2021-12-04 03:52,110.05,not evaluated
2021-12-04 04:22,112.27,not evaluated
2021-12-04 04:52,114.46,not evaluated
2021-12-04 05:22,118.67,not evaluated
2021-12-04 05:52,118.68,not evaluated
2021-12-04 06:22,122.75,not evaluated
2021-12-04 06:52,124.80,not evaluated
2021-12-04 07:22,123.21,not evaluated
2021-12-04 07:52,126.84,not evaluated
2021-12-04 08:22,131.78,not evaluated
2021-12-04 08:52,135.30,not evaluated
2021-12-04 09:22,134.12,not evaluated
2021-12-04 09:52,136.46,not evaluated
2021-12-04 10:22,137.37,not evaluated
2021-12-04 10:52,141.02,not evaluated
2021-12-04 11:22,138.50,not evaluated
2021-12-04 11:52,139.50,not evaluated
2021-12-04 12:22,138.67,not evaluated
2021-12-04 12:52,135.00,not evaluated
2021-12-04 13:22,135.12,not evaluated
2021-12-04 13:52,135.19,not evaluated
2021-12-04 14:22,137.32,not evaluated
2021-12-04 14:52,134.18,not evaluated
2021-12-04 15:22,134.20,not evaluated
2021-12-04 15:52,133.45,not evaluated
2021-12-04 16:22,129.06,not evaluated
2021-12-04 16:52,129.01,not evaluated
2021-12-04 17:22,129.90,not evaluated
2021-12-04 17:52,129.04,not evaluated
2021-12-04 18:22,129.78,not evaluated
2021-12-04 18:52,129.57,not evaluated
2021-12-04 19:22,130.74,not evaluated
2021-12-04 19:52,138.25,not evaluated
2021-12-04 20:22,136.52,not evaluated
2021-12-04 20:52,140.74,not evaluated
2021-12-04 21:22,144.67,not evaluated
2021-12-04 21:52,141.68,not evaluated
2021-12-04 22:22,137.62,not evaluated
2021-12-04 22:52,145.45,not evaluated
2021-12-04 23:22,141.76,not evaluated
2021-12-04 23:52,140.08,not evaluated
2021-12-05 00:22,138.26,not evaluated
2021-12-05 00:52,139.50,not evaluated
2021-12-05 01:22,136.16,not evaluated
2021-12-05 01:52,118.88,not evaluated
2021-12-05 02:22,103.08,not evaluated
2021-12-05 02:52,90.88,not evaluated
2021-12-05 03:22,87.36,not evaluated
2021-12-05 03:52,84.93,not evaluated
2021-12-05 04:22,86.31,not evaluated
2021-12-05 04:52,86.06,not evaluated
2021-12-05 05:22,84.56,not evaluated
2021-12-05 05:52,85.15,not evaluated
2021-12-05 06:22,86.12,not evaluated
2021-12-05 06:52,86.04,not evaluated
2021-12-05 07:22,86.86,not evaluated
2021-12-05 07:52,93.03,not evaluated
2021-12-05 08:22,88.13,not evaluated
2021-12-05 08:52,89.14,not evaluated
2021-12-05 09:22,91.60,not evaluated
2021-12-05 09:52,92.80,not evaluated
2021-12-05 10:22,92.47,not evaluated
2021-12-05 10:52,89.91,not evaluated
