%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Peak wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Peak wave direction (deg N),MASE-01 Peak wave direction (deg N) quality
2022-05-18 15:16,126.05,not evaluated
2022-05-18 15:46,123.88,not evaluated
2022-05-18 16:16,117.04,not evaluated
2022-05-18 16:46,120.18,not evaluated
2022-05-18 17:16,124.75,not evaluated
2022-05-18 17:46,119.68,not evaluated
2022-05-18 18:16,125.02,not evaluated
2022-05-18 18:46,123.91,not evaluated
2022-05-18 19:16,122.38,not evaluated
2022-05-18 19:46,124.55,not evaluated
2022-05-18 20:16,123.29,not evaluated
2022-05-18 20:46,123.09,not evaluated
2022-05-18 21:16,124.10,not evaluated
2022-05-18 21:46,125.63,not evaluated
2022-05-18 22:16,125.47,not evaluated
2022-05-18 22:46,124.10,not evaluated
2022-05-18 23:16,128.09,not evaluated
2022-05-18 23:46,124.61,not evaluated
2022-05-19 00:16,128.25,not evaluated
2022-05-19 00:46,123.19,not evaluated
2022-05-19 01:16,116.04,not evaluated
2022-05-19 01:46,127.33,not evaluated
2022-05-19 02:16,123.76,not evaluated
2022-05-19 02:46,120.18,not evaluated
2022-05-19 03:16,126.24,not evaluated
2022-05-19 03:46,122.95,not evaluated
2022-05-19 04:16,123.64,not evaluated
2022-05-19 04:46,126.62,not evaluated
2022-05-19 05:16,121.24,not evaluated
2022-05-19 05:46,126.02,not evaluated
2022-05-19 06:16,117.39,not evaluated
2022-05-19 06:46,151.43,not evaluated
2022-05-19 07:16,122.93,not evaluated
2022-05-19 07:46,151.60,not evaluated
2022-05-19 08:16,150.65,not evaluated
2022-05-19 08:46,138.04,not evaluated
2022-05-19 09:16,144.77,not evaluated
2022-05-19 09:46,141.90,not evaluated
2022-05-19 10:16,149.03,not evaluated
2022-05-19 10:46,150.07,not evaluated
2022-05-19 11:16,143.92,not evaluated
2022-05-19 11:46,149.44,not evaluated
2022-05-19 12:16,148.82,not evaluated
2022-05-19 12:46,156.44,not evaluated
2022-05-19 13:16,153.19,not evaluated
2022-05-19 13:46,153.95,not evaluated
2022-05-19 14:16,120.11,not evaluated
2022-05-19 14:46,119.09,not evaluated
2022-05-19 15:16,151.19,not evaluated
2022-05-19 15:46,124.94,not evaluated
2022-05-19 16:16,127.70,not evaluated
2022-05-19 16:46,129.18,not evaluated
2022-05-19 17:16,124.45,not evaluated
2022-05-19 17:46,129.03,not evaluated
2022-05-19 18:16,154.65,not evaluated
2022-05-19 18:46,166.54,not evaluated
2022-05-19 19:16,131.09,not evaluated
2022-05-19 19:46,145.08,not evaluated
2022-05-19 20:16,146.52,not evaluated
2022-05-19 20:46,145.73,not evaluated
2022-05-19 21:16,149.56,not evaluated
2022-05-19 21:46,143.44,not evaluated
2022-05-19 22:16,148.25,not evaluated
2022-05-19 22:46,150.44,not evaluated
2022-05-19 23:16,149.33,not evaluated
2022-05-19 23:46,151.95,not evaluated
2022-05-20 00:16,148.91,not evaluated
2022-05-20 00:46,155.86,not evaluated
2022-05-20 01:16,151.45,not evaluated
2022-05-20 01:46,156.79,not evaluated
2022-05-20 02:16,150.15,not evaluated
2022-05-20 02:46,149.29,not evaluated
2022-05-20 03:16,155.40,not evaluated
2022-05-20 03:46,148.30,not evaluated
2022-05-20 04:16,147.41,not evaluated
2022-05-20 04:46,141.34,not evaluated
2022-05-20 05:16,143.86,not evaluated
2022-05-20 05:46,142.64,not evaluated
2022-05-20 06:16,135.86,not evaluated
2022-05-20 06:46,143.65,not evaluated
2022-05-20 07:16,137.03,not evaluated
2022-05-20 07:46,146.41,not evaluated
2022-05-20 08:16,142.78,not evaluated
2022-05-20 08:46,141.58,not evaluated
2022-05-20 09:16,144.80,not evaluated
2022-05-20 09:46,145.04,not evaluated
2022-05-20 10:16,148.37,not evaluated
2022-05-20 10:46,147.00,not evaluated
2022-05-20 11:16,148.38,not evaluated
2022-05-20 11:46,151.09,not evaluated
2022-05-20 12:16,147.85,not evaluated
2022-05-20 12:46,147.84,not evaluated
2022-05-20 13:16,148.69,not evaluated
2022-05-20 13:46,150.73,not evaluated
2022-05-20 14:16,146.28,not evaluated
2022-05-20 14:46,140.79,not evaluated
2022-05-20 15:16,147.62,not evaluated
2022-05-20 15:46,146.82,not evaluated
2022-05-20 16:16,147.97,not evaluated
2022-05-20 16:46,144.66,not evaluated
2022-05-20 17:16,146.17,not evaluated
2022-05-20 17:46,149.45,not evaluated
2022-05-20 18:16,142.81,not evaluated
2022-05-20 18:46,136.56,not evaluated
2022-05-20 19:16,144.48,not evaluated
2022-05-20 19:46,136.14,not evaluated
2022-05-20 20:16,147.89,not evaluated
2022-05-20 20:46,147.24,not evaluated
2022-05-20 21:16,147.69,not evaluated
2022-05-20 21:46,143.93,not evaluated
2022-05-20 22:16,139.93,not evaluated
2022-05-20 22:46,155.81,not evaluated
2022-05-20 23:16,159.25,not evaluated
2022-05-20 23:46,152.06,not evaluated
2022-05-21 00:16,139.32,not evaluated
2022-05-21 00:46,127.13,not evaluated
2022-05-21 01:16,124.98,not evaluated
2022-05-21 01:46,145.80,not evaluated
2022-05-21 02:16,148.46,not evaluated
2022-05-21 02:46,151.99,not evaluated
2022-05-21 03:16,152.28,not evaluated
2022-05-21 03:46,125.14,not evaluated
2022-05-21 04:16,126.44,not evaluated
2022-05-21 04:46,125.06,not evaluated
2022-05-21 05:16,124.07,not evaluated
2022-05-21 05:46,129.97,not evaluated
2022-05-21 06:16,122.91,not evaluated
2022-05-21 06:46,144.24,not evaluated
2022-05-21 07:16,122.92,not evaluated
2022-05-21 07:46,139.54,not evaluated
2022-05-21 08:16,144.59,not evaluated
2022-05-21 08:46,145.50,not evaluated
2022-05-21 09:16,143.49,not evaluated
2022-05-21 09:46,150.25,not evaluated
2022-05-21 10:16,143.36,not evaluated
2022-05-21 10:46,142.23,not evaluated
2022-05-21 11:16,143.36,not evaluated
2022-05-21 11:46,142.11,not evaluated
2022-05-21 12:16,144.43,not evaluated
2022-05-21 12:46,145.23,not evaluated
2022-05-21 13:16,148.76,not evaluated
2022-05-21 13:46,147.24,not evaluated
2022-05-21 14:16,146.02,not evaluated
2022-05-21 14:46,144.56,not evaluated
2022-05-21 15:16,121.86,not evaluated
2022-05-21 15:46,119.20,not evaluated
2022-05-21 16:16,120.58,not evaluated
2022-05-21 16:46,125.81,not evaluated
2022-05-21 17:16,120.67,not evaluated
2022-05-21 17:46,142.55,not evaluated
2022-05-21 18:16,118.01,not evaluated
2022-05-21 18:46,115.78,not evaluated
2022-05-21 19:16,118.12,not evaluated
2022-05-21 19:46,119.95,not evaluated
2022-05-21 20:16,117.67,not evaluated
2022-05-21 20:46,117.52,not evaluated
2022-05-21 21:16,120.10,not evaluated
2022-05-21 21:46,123.69,not evaluated
2022-05-21 22:16,120.65,not evaluated
2022-05-21 22:46,119.06,not evaluated
2022-05-21 23:16,125.14,not evaluated
2022-05-21 23:46,124.06,not evaluated
2022-05-22 00:16,125.29,not evaluated
2022-05-22 00:46,128.28,not evaluated
2022-05-22 01:16,123.87,not evaluated
2022-05-22 01:46,120.20,not evaluated
2022-05-22 02:16,119.33,not evaluated
2022-05-22 02:46,120.47,not evaluated
2022-05-22 03:16,124.74,not evaluated
2022-05-22 03:46,120.33,not evaluated
2022-05-22 04:16,123.91,not evaluated
2022-05-22 04:46,124.01,not evaluated
2022-05-22 05:16,128.72,not evaluated
2022-05-22 05:46,121.60,not evaluated
2022-05-22 06:16,125.05,not evaluated
2022-05-22 06:46,121.09,not evaluated
2022-05-22 07:16,122.05,not evaluated
2022-05-22 07:46,114.62,not evaluated
2022-05-22 08:16,122.14,not evaluated
2022-05-22 08:46,121.23,not evaluated
2022-05-22 09:16,118.80,not evaluated
2022-05-22 09:46,123.62,not evaluated
2022-05-22 10:16,127.27,not evaluated
2022-05-22 10:46,123.33,not evaluated
2022-05-22 11:16,123.88,not evaluated
2022-05-22 11:46,125.56,not evaluated
2022-05-22 12:16,126.24,not evaluated
2022-05-22 12:46,118.84,not evaluated
2022-05-22 13:16,125.24,not evaluated
2022-05-22 13:46,124.70,not evaluated
2022-05-22 14:16,126.11,not evaluated
2022-05-22 14:46,123.35,not evaluated
2022-05-22 15:16,120.32,not evaluated
2022-05-22 15:46,122.05,not evaluated
2022-05-22 16:16,119.10,not evaluated
2022-05-22 16:46,122.83,not evaluated
2022-05-22 17:16,159.99,not evaluated
2022-05-22 17:46,129.75,not evaluated
2022-05-22 18:16,122.71,not evaluated
2022-05-22 18:46,123.48,not evaluated
2022-05-22 19:16,121.19,not evaluated
2022-05-22 19:46,123.92,not evaluated
2022-05-22 20:16,126.06,not evaluated
2022-05-22 20:46,123.81,not evaluated
2022-05-22 21:16,123.12,not evaluated
2022-05-22 21:46,122.38,not evaluated
2022-05-22 22:16,120.46,not evaluated
2022-05-22 22:46,119.47,not evaluated
2022-05-22 23:16,124.01,not evaluated
2022-05-22 23:46,122.07,not evaluated
2022-05-23 00:16,121.10,not evaluated
2022-05-23 00:46,126.47,not evaluated
2022-05-23 01:16,118.37,not evaluated
2022-05-23 01:46,126.33,not evaluated
2022-05-23 02:16,125.58,not evaluated
2022-05-23 02:46,121.64,not evaluated
2022-05-23 03:16,120.34,not evaluated
2022-05-23 03:46,117.14,not evaluated
2022-05-23 04:16,121.24,not evaluated
2022-05-23 04:46,122.40,not evaluated
2022-05-23 05:16,122.54,not evaluated
2022-05-23 05:46,122.96,not evaluated
2022-05-23 06:16,129.71,not evaluated
2022-05-23 06:46,124.18,not evaluated
2022-05-23 07:16,120.58,not evaluated
2022-05-23 07:46,123.05,not evaluated
2022-05-23 08:16,122.57,not evaluated
2022-05-23 08:46,120.52,not evaluated
2022-05-23 09:16,121.86,not evaluated
2022-05-23 09:46,122.77,not evaluated
2022-05-23 10:16,126.69,not evaluated
2022-05-23 10:46,124.17,not evaluated
2022-05-23 11:16,123.97,not evaluated
2022-05-23 11:46,124.42,not evaluated
2022-05-23 12:16,124.42,not evaluated
2022-05-23 12:46,119.55,not evaluated
2022-05-23 13:16,125.80,not evaluated
2022-05-23 13:46,119.69,not evaluated
2022-05-23 14:16,124.53,not evaluated
2022-05-23 14:46,125.46,not evaluated
2022-05-23 15:16,122.65,not evaluated
2022-05-23 15:46,113.71,not evaluated
2022-05-23 16:16,127.11,not evaluated
2022-05-23 16:46,129.47,not evaluated
2022-05-23 17:16,130.11,not evaluated
2022-05-23 17:46,122.42,not evaluated
2022-05-23 18:16,130.48,not evaluated
2022-05-23 18:46,121.33,not evaluated
2022-05-23 19:16,124.01,not evaluated
2022-05-23 19:46,119.00,not evaluated
2022-05-23 20:16,122.47,not evaluated
2022-05-23 20:46,123.26,not evaluated
2022-05-23 21:16,124.25,not evaluated
2022-05-23 21:46,118.78,not evaluated
2022-05-23 22:16,124.33,not evaluated
2022-05-23 22:46,121.30,not evaluated
2022-05-23 23:16,124.57,not evaluated
2022-05-23 23:46,120.85,not evaluated
2022-05-24 00:16,120.03,not evaluated
2022-05-24 00:46,118.82,not evaluated
2022-05-24 01:16,117.83,not evaluated
2022-05-24 01:46,119.71,not evaluated
2022-05-24 02:16,128.21,not evaluated
2022-05-24 02:46,124.38,not evaluated
2022-05-24 03:16,119.24,not evaluated
2022-05-24 03:46,71.73,not evaluated
2022-05-24 04:16,82.83,not evaluated
2022-05-24 04:46,81.49,not evaluated
2022-05-24 05:16,84.81,not evaluated
2022-05-24 05:46,87.35,not evaluated
2022-05-24 06:16,123.69,not evaluated
2022-05-24 06:46,78.58,not evaluated
2022-05-24 07:16,73.12,not evaluated
2022-05-24 07:46,123.89,not evaluated
2022-05-24 08:16,122.58,not evaluated
2022-05-24 08:46,123.47,not evaluated
2022-05-24 09:16,121.07,not evaluated
2022-05-24 09:46,121.69,not evaluated
2022-05-24 10:16,120.35,not evaluated
2022-05-24 10:46,117.78,not evaluated
2022-05-24 11:16,124.09,not evaluated
2022-05-24 11:46,122.70,not evaluated
2022-05-24 12:16,114.69,not evaluated
2022-05-24 12:46,123.14,not evaluated
2022-05-24 13:16,120.84,not evaluated
2022-05-24 13:46,116.62,not evaluated
2022-05-24 14:16,113.15,not evaluated
2022-05-24 14:46,118.79,not evaluated
2022-05-24 15:16,117.81,not evaluated
2022-05-24 15:46,115.21,not evaluated
2022-05-24 16:16,118.35,not evaluated
2022-05-24 16:46,116.89,not evaluated
2022-05-24 17:16,120.44,not evaluated
2022-05-24 17:46,124.50,not evaluated
2022-05-24 18:16,116.72,not evaluated
2022-05-24 18:46,123.17,not evaluated
2022-05-24 19:16,125.49,not evaluated
2022-05-24 19:46,125.44,not evaluated
2022-05-24 20:16,114.80,not evaluated
2022-05-24 20:46,114.58,not evaluated
2022-05-24 21:16,118.53,not evaluated
2022-05-24 21:46,118.50,not evaluated
2022-05-24 22:16,117.18,not evaluated
2022-05-24 22:46,111.97,not evaluated
2022-05-24 23:16,116.33,not evaluated
2022-05-24 23:46,120.50,not evaluated
2022-05-25 00:16,121.39,not evaluated
2022-05-25 00:46,115.26,not evaluated
2022-05-25 01:16,114.22,not evaluated
2022-05-25 01:46,112.50,not evaluated
2022-05-25 02:16,116.33,not evaluated
2022-05-25 02:46,117.71,not evaluated
2022-05-25 03:16,121.92,not evaluated
2022-05-25 03:46,150.06,not evaluated
2022-05-25 04:16,152.17,not evaluated
2022-05-25 04:46,121.57,not evaluated
2022-05-25 05:16,161.37,not evaluated
2022-05-25 05:46,116.74,not evaluated
2022-05-25 06:16,116.86,not evaluated
2022-05-25 06:46,114.13,not evaluated
2022-05-25 07:16,113.21,not evaluated
2022-05-25 07:46,112.25,not evaluated
2022-05-25 08:16,114.56,not evaluated
2022-05-25 08:46,117.14,not evaluated
2022-05-25 09:16,105.73,not evaluated
2022-05-25 09:46,112.26,not evaluated
2022-05-25 10:16,114.20,not evaluated
2022-05-25 10:46,113.69,not evaluated
2022-05-25 11:16,80.20,not evaluated
2022-05-25 11:46,116.81,not evaluated
2022-05-25 12:16,113.40,not evaluated
2022-05-25 12:46,119.57,not evaluated
2022-05-25 13:16,107.63,not evaluated
2022-05-25 13:46,117.85,not evaluated
2022-05-25 14:16,110.84,not evaluated
2022-05-25 14:46,109.82,not evaluated
2022-05-25 15:16,109.43,not evaluated
2022-05-25 15:46,147.82,not evaluated
2022-05-25 16:16,143.00,not evaluated
2022-05-25 16:46,109.78,not evaluated
2022-05-25 17:16,111.93,not evaluated
2022-05-25 17:46,111.04,not evaluated
2022-05-25 18:16,71.20,not evaluated
2022-05-25 18:46,67.24,not evaluated
2022-05-25 19:16,70.69,not evaluated
2022-05-25 19:46,74.06,not evaluated
2022-05-25 20:16,73.21,not evaluated
2022-05-25 20:46,75.63,not evaluated
2022-05-25 21:16,75.01,not evaluated
2022-05-25 21:46,76.92,not evaluated
2022-05-25 22:16,74.03,not evaluated
2022-05-25 22:46,77.24,not evaluated
2022-05-25 23:16,79.73,not evaluated
2022-05-25 23:46,79.40,not evaluated
2022-05-26 00:16,106.08,not evaluated
2022-05-26 00:46,106.81,not evaluated
2022-05-26 01:16,133.57,not evaluated
2022-05-26 01:46,107.75,not evaluated
2022-05-26 02:16,111.91,not evaluated
2022-05-26 02:46,133.29,not evaluated
2022-05-26 03:16,106.36,not evaluated
2022-05-26 03:46,105.70,not evaluated
2022-05-26 04:16,107.01,not evaluated
2022-05-26 04:46,132.54,not evaluated
2022-05-26 05:16,144.08,not evaluated
2022-05-26 05:46,104.59,not evaluated
2022-05-26 06:16,107.87,not evaluated
2022-05-26 06:46,101.98,not evaluated
2022-05-26 07:16,99.20,not evaluated
2022-05-26 07:46,99.95,not evaluated
2022-05-26 08:16,100.09,not evaluated
2022-05-26 08:46,99.99,not evaluated
2022-05-26 09:16,98.49,not evaluated
2022-05-26 09:46,102.89,not evaluated
2022-05-26 10:16,107.71,not evaluated
2022-05-26 10:46,105.00,not evaluated
2022-05-26 11:16,109.24,not evaluated
2022-05-26 11:46,99.99,not evaluated
2022-05-26 12:16,105.96,not evaluated
2022-05-26 12:46,103.27,not evaluated
2022-05-26 13:16,103.12,not evaluated
2022-05-26 13:46,98.35,not evaluated
2022-05-26 14:16,101.84,not evaluated
2022-05-26 14:46,97.27,not evaluated
2022-05-26 15:16,104.49,not evaluated
2022-05-26 15:46,97.53,not evaluated
2022-05-26 16:16,100.51,not evaluated
2022-05-26 16:46,96.14,not evaluated
2022-05-26 17:16,100.96,not evaluated
2022-05-26 17:46,100.92,not evaluated
2022-05-26 18:16,103.03,not evaluated
2022-05-26 18:46,105.19,not evaluated
2022-05-26 19:16,106.44,not evaluated
2022-05-26 19:46,101.86,not evaluated
2022-05-26 20:16,108.25,not evaluated
2022-05-26 20:46,106.19,not evaluated
2022-05-26 21:16,100.03,not evaluated
2022-05-26 21:46,104.94,not evaluated
2022-05-26 22:16,100.48,not evaluated
2022-05-26 22:46,104.40,not evaluated
2022-05-26 23:16,116.32,not evaluated
2022-05-26 23:46,105.03,not evaluated
2022-05-27 00:16,104.67,not evaluated
2022-05-27 00:46,109.79,not evaluated
2022-05-27 01:16,109.93,not evaluated
2022-05-27 01:46,105.08,not evaluated
2022-05-27 02:16,103.89,not evaluated
2022-05-27 02:46,104.82,not evaluated
2022-05-27 03:16,102.68,not evaluated
2022-05-27 03:46,106.54,not evaluated
2022-05-27 04:16,99.85,not evaluated
2022-05-27 04:46,100.53,not evaluated
2022-05-27 05:16,105.14,not evaluated
2022-05-27 05:46,102.70,not evaluated
2022-05-27 06:16,138.26,not evaluated
2022-05-27 06:46,141.92,not evaluated
2022-05-27 07:16,144.90,not evaluated
2022-05-27 07:46,146.35,not evaluated
2022-05-27 08:16,147.84,not evaluated
2022-05-27 08:46,143.72,not evaluated
2022-05-27 09:16,145.24,not evaluated
2022-05-27 09:46,142.81,not evaluated
2022-05-27 10:16,144.14,not evaluated
2022-05-27 10:46,136.22,not evaluated
2022-05-27 11:16,145.51,not evaluated
2022-05-27 11:46,142.64,not evaluated
2022-05-27 12:16,147.46,not evaluated
2022-05-27 12:46,140.35,not evaluated
2022-05-27 13:16,141.77,not evaluated
2022-05-27 13:46,142.03,not evaluated
2022-05-27 14:16,140.76,not evaluated
2022-05-27 14:46,140.72,not evaluated
2022-05-27 15:16,140.97,not evaluated
2022-05-27 15:46,139.32,not evaluated
2022-05-27 16:16,139.55,not evaluated
2022-05-27 16:46,143.69,not evaluated
2022-05-27 17:16,141.04,not evaluated
2022-05-27 17:46,138.05,not evaluated
2022-05-27 18:16,137.80,not evaluated
2022-05-27 18:46,142.27,not evaluated
2022-05-27 19:16,141.51,not evaluated
2022-05-27 19:46,140.42,not evaluated
2022-05-27 20:16,137.94,not evaluated
2022-05-27 20:46,141.75,not evaluated
2022-05-27 21:16,139.30,not evaluated
2022-05-27 21:46,135.09,not evaluated
2022-05-27 22:16,135.90,not evaluated
2022-05-27 22:46,142.84,not evaluated
2022-05-27 23:16,136.47,not evaluated
2022-05-27 23:46,135.82,not evaluated
2022-05-28 00:16,142.57,not evaluated
2022-05-28 00:46,134.35,not evaluated
2022-05-28 01:16,137.25,not evaluated
2022-05-28 01:46,138.43,not evaluated
2022-05-28 02:16,138.28,not evaluated
2022-05-28 02:46,141.69,not evaluated
2022-05-28 03:16,141.78,not evaluated
2022-05-28 03:46,142.71,not evaluated
2022-05-28 04:16,141.91,not evaluated
2022-05-28 04:46,144.62,not evaluated
2022-05-28 05:16,143.32,not evaluated
2022-05-28 05:46,142.56,not evaluated
2022-05-28 06:16,141.99,not evaluated
2022-05-28 06:46,140.28,not evaluated
2022-05-28 07:16,145.17,not evaluated
2022-05-28 07:46,141.99,not evaluated
2022-05-28 08:16,143.01,not evaluated
2022-05-28 08:46,144.31,not evaluated
2022-05-28 09:16,148.29,not evaluated
2022-05-28 09:46,138.44,not evaluated
2022-05-28 10:16,144.09,not evaluated
2022-05-28 10:46,143.01,not evaluated
2022-05-28 11:16,139.80,not evaluated
2022-05-28 11:46,143.03,not evaluated
2022-05-28 12:16,140.72,not evaluated
2022-05-28 12:46,135.73,not evaluated
2022-05-28 13:16,139.25,not evaluated
2022-05-28 13:46,138.39,not evaluated
2022-05-28 14:16,139.15,not evaluated
2022-05-28 14:46,141.05,not evaluated
2022-05-28 15:16,141.71,not evaluated
2022-05-28 15:46,137.71,not evaluated
2022-05-28 16:16,139.62,not evaluated
2022-05-28 16:46,142.73,not evaluated
2022-05-28 17:16,143.99,not evaluated
2022-05-28 17:46,141.88,not evaluated
2022-05-28 18:16,144.85,not evaluated
2022-05-28 18:46,145.13,not evaluated
2022-05-28 19:16,143.87,not evaluated
2022-05-28 19:46,146.14,not evaluated
2022-05-28 20:16,148.81,not evaluated
2022-05-28 20:46,149.91,not evaluated
2022-05-28 21:16,144.87,not evaluated
2022-05-28 21:46,141.07,not evaluated
2022-05-28 22:16,147.78,not evaluated
2022-05-28 22:46,147.06,not evaluated
2022-05-28 23:16,140.70,not evaluated
2022-05-28 23:46,140.31,not evaluated
2022-05-29 00:16,141.28,not evaluated
2022-05-29 00:46,141.61,not evaluated
2022-05-29 01:16,139.72,not evaluated
2022-05-29 01:46,142.68,not evaluated
2022-05-29 02:16,138.03,not evaluated
2022-05-29 02:46,140.07,not evaluated
2022-05-29 03:16,137.43,not evaluated
2022-05-29 03:46,135.79,not evaluated
2022-05-29 04:16,141.58,not evaluated
2022-05-29 04:46,139.59,not evaluated
2022-05-29 05:16,139.79,not evaluated
2022-05-29 05:46,139.51,not evaluated
2022-05-29 06:16,144.62,not evaluated
2022-05-29 06:46,141.40,not evaluated
2022-05-29 07:16,141.40,not evaluated
2022-05-29 07:46,142.11,not evaluated
2022-05-29 08:16,139.93,not evaluated
2022-05-29 08:46,144.42,not evaluated
2022-05-29 09:16,139.47,not evaluated
2022-05-29 09:46,138.53,not evaluated
2022-05-29 10:16,138.43,not evaluated
2022-05-29 10:46,142.48,not evaluated
2022-05-29 11:16,134.21,not evaluated
2022-05-29 11:46,135.89,not evaluated
2022-05-29 12:16,137.67,not evaluated
2022-05-29 12:46,137.06,not evaluated
2022-05-29 13:16,135.14,not evaluated
2022-05-29 13:46,135.84,not evaluated
2022-05-29 14:16,132.48,not evaluated
2022-05-29 14:46,135.17,not evaluated
2022-05-29 15:16,136.83,not evaluated
2022-05-29 15:46,135.04,not evaluated
2022-05-29 16:16,134.60,not evaluated
2022-05-29 16:46,132.97,not evaluated
2022-05-29 17:16,140.76,not evaluated
2022-05-29 17:46,133.80,not evaluated
2022-05-29 18:16,138.56,not evaluated
2022-05-29 18:46,137.14,not evaluated
2022-05-29 19:16,133.70,not evaluated
2022-05-29 19:46,140.63,not evaluated
2022-05-29 20:16,141.64,not evaluated
2022-05-29 20:46,141.69,not evaluated
2022-05-29 21:16,143.84,not evaluated
