%
% BHI-E (33.868400 N -77.939600 E)
% The BHI-E buoy is a Sofar Spotter wave buoy located approximately one-half mile off the east side of Bald Head Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% BHI-E Mean wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),BHI-E Mean wave direction (deg N),BHI-E Mean wave direction (deg N) quality
2022-04-26 06:20,122.36,not evaluated
2022-04-26 06:50,126.98,not evaluated
2022-04-26 07:20,124.69,not evaluated
2022-04-26 07:50,128.44,not evaluated
2022-04-26 08:20,128.37,not evaluated
2022-04-26 08:50,125.63,not evaluated
2022-04-26 09:20,124.37,not evaluated
2022-04-26 09:50,125.65,not evaluated
2022-04-26 10:20,125.36,not evaluated
2022-04-26 10:50,124.87,not evaluated
2022-04-26 11:20,125.14,not evaluated
2022-04-26 11:50,124.59,not evaluated
2022-04-26 12:20,125.84,not evaluated
2022-04-26 12:50,128.50,not evaluated
2022-04-26 13:20,132.60,not evaluated
2022-04-26 13:50,134.13,not evaluated
2022-04-26 14:20,138.49,not evaluated
2022-04-26 14:50,136.36,not evaluated
2022-04-26 15:20,136.95,not evaluated
2022-04-26 15:50,139.80,not evaluated
2022-04-26 16:20,143.35,not evaluated
2022-04-26 16:50,147.74,not evaluated
2022-04-26 17:20,150.16,not evaluated
2022-04-26 17:50,150.97,not evaluated
2022-04-26 18:20,149.36,not evaluated
2022-04-26 18:50,144.57,not evaluated
2022-04-26 19:20,144.98,not evaluated
2022-04-26 19:50,145.53,not evaluated
2022-04-26 20:20,147.24,not evaluated
2022-04-26 20:50,144.87,not evaluated
2022-04-26 21:20,137.71,not evaluated
2022-04-26 21:50,133.66,not evaluated
2022-04-26 22:20,131.44,not evaluated
2022-04-26 22:50,128.21,not evaluated
2022-04-26 23:20,119.62,not evaluated
2022-04-26 23:50,123.63,not evaluated
2022-04-27 00:20,119.64,not evaluated
2022-04-27 00:50,118.46,not evaluated
2022-04-27 01:20,112.92,not evaluated
2022-04-27 01:50,110.79,not evaluated
2022-04-27 02:20,108.46,not evaluated
2022-04-27 02:50,102.88,not evaluated
2022-04-27 03:20,106.43,not evaluated
2022-04-27 03:50,106.78,not evaluated
2022-04-27 04:20,95.89,not evaluated
2022-04-27 04:50,97.95,not evaluated
2022-04-27 05:20,98.21,not evaluated
2022-04-27 05:50,84.36,not evaluated
2022-04-27 06:20,72.89,not evaluated
2022-04-27 06:50,69.52,not evaluated
2022-04-27 07:20,72.62,not evaluated
2022-04-27 07:50,71.86,not evaluated
2022-04-27 08:20,65.50,not evaluated
2022-04-27 08:50,63.48,not evaluated
2022-04-27 09:20,61.79,not evaluated
2022-04-27 09:50,66.34,not evaluated
2022-04-27 10:20,66.55,not evaluated
2022-04-27 10:50,67.69,not evaluated
2022-04-27 11:20,66.14,not evaluated
2022-04-27 11:50,70.70,not evaluated
2022-04-27 12:20,74.03,not evaluated
2022-04-27 12:50,72.51,not evaluated
2022-04-27 13:20,74.18,not evaluated
2022-04-27 13:50,74.56,not evaluated
2022-04-27 14:20,77.56,not evaluated
2022-04-27 14:50,76.20,not evaluated
2022-04-27 15:20,78.53,not evaluated
2022-04-27 15:50,77.67,not evaluated
2022-04-27 16:20,80.31,not evaluated
2022-04-27 16:50,78.98,not evaluated
2022-04-27 17:20,85.98,not evaluated
2022-04-27 17:50,88.00,not evaluated
2022-04-27 18:20,90.33,not evaluated
2022-04-27 18:50,92.94,not evaluated
2022-04-27 19:20,89.42,not evaluated
2022-04-27 19:50,94.74,not evaluated
2022-04-27 20:20,94.18,not evaluated
2022-04-27 20:50,92.87,not evaluated
2022-04-27 21:20,95.62,not evaluated
2022-04-27 21:50,93.61,not evaluated
2022-04-27 22:20,94.91,not evaluated
2022-04-27 22:50,96.32,not evaluated
2022-04-27 23:20,94.76,not evaluated
2022-04-27 23:50,94.83,not evaluated
2022-04-28 00:20,96.01,not evaluated
2022-04-28 00:50,93.72,not evaluated
2022-04-28 01:20,93.86,not evaluated
2022-04-28 01:50,95.80,not evaluated
2022-04-28 02:20,94.16,not evaluated
2022-04-28 02:50,95.04,not evaluated
2022-04-28 03:20,92.51,not evaluated
2022-04-28 03:50,93.97,not evaluated
2022-04-28 04:20,91.96,not evaluated
2022-04-28 04:50,91.68,not evaluated
2022-04-28 05:20,85.00,not evaluated
2022-04-28 05:50,83.32,not evaluated
2022-04-28 06:20,79.56,not evaluated
2022-04-28 06:50,76.18,not evaluated
2022-04-28 07:20,70.50,not evaluated
2022-04-28 07:50,69.17,not evaluated
2022-04-28 08:20,65.66,not evaluated
2022-04-28 08:50,67.04,not evaluated
2022-04-28 09:20,71.70,not evaluated
2022-04-28 09:50,72.97,not evaluated
2022-04-28 10:20,72.87,not evaluated
2022-04-28 10:50,73.34,not evaluated
2022-04-28 11:20,75.13,not evaluated
2022-04-28 11:50,77.08,not evaluated
2022-04-28 12:20,76.33,not evaluated
2022-04-28 12:50,77.94,not evaluated
2022-04-28 13:20,81.77,not evaluated
2022-04-28 13:50,80.83,not evaluated
2022-04-28 14:20,83.38,not evaluated
2022-04-28 14:50,86.35,not evaluated
2022-04-28 15:20,81.04,not evaluated
2022-04-28 15:50,83.43,not evaluated
2022-04-28 16:20,80.24,not evaluated
2022-04-28 16:50,82.11,not evaluated
2022-04-28 17:20,82.31,not evaluated
2022-04-28 17:50,82.50,not evaluated
2022-04-28 18:20,81.95,not evaluated
2022-04-28 18:50,82.99,not evaluated
2022-04-28 19:20,83.19,not evaluated
2022-04-28 19:50,79.43,not evaluated
2022-04-28 20:20,84.30,not evaluated
2022-04-28 20:50,88.01,not evaluated
2022-04-28 21:20,85.42,not evaluated
2022-04-28 21:50,90.56,not evaluated
2022-04-28 22:20,90.81,not evaluated
2022-04-28 22:50,91.02,not evaluated
2022-04-28 23:20,89.16,not evaluated
2022-04-28 23:50,93.25,not evaluated
2022-04-29 00:20,92.38,not evaluated
2022-04-29 00:50,91.35,not evaluated
2022-04-29 01:20,93.71,not evaluated
2022-04-29 01:50,94.27,not evaluated
2022-04-29 02:20,91.78,not evaluated
2022-04-29 02:50,94.04,not evaluated
2022-04-29 03:20,92.55,not evaluated
2022-04-29 03:50,94.11,not evaluated
2022-04-29 04:20,91.14,not evaluated
2022-04-29 04:50,93.18,not evaluated
2022-04-29 05:20,91.98,not evaluated
2022-04-29 05:50,92.78,not evaluated
2022-04-29 06:20,91.01,not evaluated
2022-04-29 06:50,91.07,not evaluated
2022-04-29 07:20,90.94,not evaluated
2022-04-29 07:50,89.63,not evaluated
2022-04-29 08:20,88.63,not evaluated
2022-04-29 08:50,90.38,not evaluated
2022-04-29 09:20,83.86,not evaluated
2022-04-29 09:50,83.45,not evaluated
2022-04-29 10:20,87.15,not evaluated
2022-04-29 10:50,85.22,not evaluated
2022-04-29 11:20,86.66,not evaluated
2022-04-29 11:50,87.24,not evaluated
2022-04-29 12:20,90.90,not evaluated
2022-04-29 12:50,92.27,not evaluated
2022-04-29 13:20,92.11,not evaluated
2022-04-29 13:50,91.23,not evaluated
2022-04-29 14:20,93.12,not evaluated
2022-04-29 14:50,87.71,not evaluated
2022-04-29 15:20,92.85,not evaluated
2022-04-29 15:50,90.86,not evaluated
2022-04-29 16:20,90.09,not evaluated
2022-04-29 16:50,91.46,not evaluated
2022-04-29 17:20,89.83,not evaluated
2022-04-29 17:50,91.39,not evaluated
2022-04-29 18:20,92.46,not evaluated
2022-04-29 18:50,94.08,not evaluated
2022-04-29 19:20,92.66,not evaluated
2022-04-29 19:50,94.71,not evaluated
2022-04-29 20:20,94.77,not evaluated
2022-04-29 20:50,104.22,not evaluated
2022-04-29 21:20,98.10,not evaluated
2022-04-29 21:50,99.82,not evaluated
2022-04-29 22:20,105.48,not evaluated
2022-04-29 22:50,102.81,not evaluated
2022-04-29 23:20,104.43,not evaluated
2022-04-29 23:50,106.73,not evaluated
2022-04-30 00:20,108.86,not evaluated
2022-04-30 00:50,106.96,not evaluated
2022-04-30 01:20,107.53,not evaluated
2022-04-30 01:50,108.92,not evaluated
2022-04-30 02:20,109.87,not evaluated
2022-04-30 02:50,110.94,not evaluated
2022-04-30 03:20,106.91,not evaluated
2022-04-30 03:50,109.64,not evaluated
2022-04-30 04:20,109.18,not evaluated
2022-04-30 04:50,109.61,not evaluated
2022-04-30 05:20,110.95,not evaluated
2022-04-30 05:50,109.97,not evaluated
2022-04-30 06:20,110.09,not evaluated
2022-04-30 06:50,117.25,not evaluated
2022-04-30 07:20,107.77,not evaluated
2022-04-30 07:50,116.23,not evaluated
2022-04-30 08:20,111.02,not evaluated
2022-04-30 08:50,114.89,not evaluated
2022-04-30 09:20,114.92,not evaluated
2022-04-30 09:50,115.17,not evaluated
2022-04-30 10:20,116.15,not evaluated
2022-04-30 10:50,119.89,not evaluated
2022-04-30 11:20,110.98,not evaluated
2022-04-30 11:50,107.04,not evaluated
2022-04-30 12:20,110.53,not evaluated
2022-04-30 12:50,108.96,not evaluated
2022-04-30 13:20,107.93,not evaluated
2022-04-30 13:50,107.09,not evaluated
2022-04-30 14:20,105.06,not evaluated
2022-04-30 14:50,110.36,not evaluated
2022-04-30 15:20,111.03,not evaluated
2022-04-30 15:50,115.85,not evaluated
2022-04-30 16:20,119.11,not evaluated
2022-04-30 16:50,115.76,not evaluated
2022-04-30 17:20,112.15,not evaluated
2022-04-30 17:50,120.49,not evaluated
2022-04-30 18:20,125.54,not evaluated
2022-04-30 18:50,125.75,not evaluated
2022-04-30 19:20,124.32,not evaluated
2022-04-30 19:50,126.45,not evaluated
2022-04-30 20:20,122.59,not evaluated
2022-04-30 20:50,121.76,not evaluated
2022-04-30 21:20,129.97,not evaluated
2022-04-30 21:50,138.30,not evaluated
2022-04-30 22:20,141.93,not evaluated
2022-04-30 22:50,135.90,not evaluated
2022-04-30 23:20,135.00,not evaluated
2022-04-30 23:50,135.57,not evaluated
2022-05-01 00:20,138.62,not evaluated
2022-05-01 00:50,138.30,not evaluated
2022-05-01 01:20,131.85,not evaluated
2022-05-01 01:50,127.53,not evaluated
2022-05-01 02:20,126.15,not evaluated
2022-05-01 02:50,126.85,not evaluated
2022-05-01 03:20,127.36,not evaluated
2022-05-01 03:50,124.64,not evaluated
2022-05-01 04:20,125.71,not evaluated
2022-05-01 04:50,124.67,not evaluated
2022-05-01 05:20,129.97,not evaluated
2022-05-01 05:50,128.60,not evaluated
2022-05-01 06:20,132.69,not evaluated
2022-05-01 06:50,132.19,not evaluated
2022-05-01 07:20,134.48,not evaluated
2022-05-01 07:50,138.57,not evaluated
2022-05-01 08:20,138.62,not evaluated
2022-05-01 08:50,134.71,not evaluated
2022-05-01 09:20,139.39,not evaluated
2022-05-01 09:50,139.73,not evaluated
2022-05-01 10:20,138.03,not evaluated
2022-05-01 10:50,136.40,not evaluated
2022-05-01 11:20,132.89,not evaluated
2022-05-01 11:50,133.97,not evaluated
2022-05-01 12:20,132.74,not evaluated
2022-05-01 12:50,131.90,not evaluated
2022-05-01 13:20,128.87,not evaluated
2022-05-01 13:50,126.80,not evaluated
2022-05-01 14:20,123.93,not evaluated
2022-05-01 14:50,126.36,not evaluated
2022-05-01 15:20,127.65,not evaluated
2022-05-01 15:50,126.97,not evaluated
2022-05-01 16:20,127.25,not evaluated
2022-05-01 16:50,127.54,not evaluated
2022-05-01 17:20,128.50,not evaluated
2022-05-01 17:50,134.31,not evaluated
2022-05-01 18:20,132.40,not evaluated
2022-05-01 18:50,139.09,not evaluated
2022-05-01 19:20,134.76,not evaluated
2022-05-01 19:50,138.32,not evaluated
2022-05-01 20:20,132.35,not evaluated
2022-05-01 20:50,133.78,not evaluated
2022-05-01 21:20,135.08,not evaluated
2022-05-01 21:50,134.85,not evaluated
2022-05-01 22:20,135.75,not evaluated
2022-05-01 22:50,134.53,not evaluated
2022-05-01 23:20,135.72,not evaluated
2022-05-01 23:50,131.80,not evaluated
2022-05-02 00:20,134.35,not evaluated
2022-05-02 00:50,131.31,not evaluated
2022-05-02 01:20,135.57,not evaluated
2022-05-02 01:50,129.57,not evaluated
2022-05-02 02:20,130.24,not evaluated
2022-05-02 02:50,131.21,not evaluated
2022-05-02 03:20,129.56,not evaluated
2022-05-02 03:50,133.39,not evaluated
2022-05-02 04:20,135.63,not evaluated
2022-05-02 04:50,133.05,not evaluated
2022-05-02 05:20,130.33,not evaluated
2022-05-02 05:50,132.03,not evaluated
2022-05-02 06:20,131.15,not evaluated
2022-05-02 06:50,131.05,not evaluated
2022-05-02 07:20,133.21,not evaluated
2022-05-02 07:50,132.89,not evaluated
2022-05-02 08:20,132.08,not evaluated
2022-05-02 08:50,132.34,not evaluated
2022-05-02 09:20,130.52,not evaluated
2022-05-02 09:50,133.84,not evaluated
2022-05-02 10:20,130.90,not evaluated
2022-05-02 10:50,130.10,not evaluated
2022-05-02 11:20,130.08,not evaluated
2022-05-02 11:50,132.54,not evaluated
2022-05-02 12:20,134.14,not evaluated
2022-05-02 12:50,134.50,not evaluated
2022-05-02 13:20,132.75,not evaluated
2022-05-02 13:50,131.05,not evaluated
2022-05-02 14:20,131.84,not evaluated
2022-05-02 14:50,131.78,not evaluated
2022-05-02 15:20,131.39,not evaluated
2022-05-02 15:50,135.42,not evaluated
2022-05-02 16:20,132.39,not evaluated
2022-05-02 16:50,134.03,not evaluated
2022-05-02 17:20,135.75,not evaluated
2022-05-02 17:50,137.22,not evaluated
2022-05-02 18:20,135.55,not evaluated
2022-05-02 18:50,139.38,not evaluated
2022-05-02 19:20,138.50,not evaluated
2022-05-02 19:50,138.44,not evaluated
2022-05-02 20:20,137.10,not evaluated
2022-05-02 20:50,135.96,not evaluated
2022-05-02 21:20,125.93,not evaluated
2022-05-02 21:50,138.17,not evaluated
2022-05-02 22:20,140.55,not evaluated
2022-05-02 22:50,137.89,not evaluated
2022-05-02 23:20,139.18,not evaluated
2022-05-02 23:50,140.95,not evaluated
2022-05-03 00:20,139.77,not evaluated
2022-05-03 00:50,140.88,not evaluated
2022-05-03 01:20,139.59,not evaluated
2022-05-03 01:50,135.73,not evaluated
2022-05-03 02:20,134.58,not evaluated
2022-05-03 02:50,134.18,not evaluated
2022-05-03 03:20,130.61,not evaluated
2022-05-03 03:50,132.83,not evaluated
2022-05-03 04:20,132.90,not evaluated
2022-05-03 04:50,133.00,not evaluated
2022-05-03 05:20,134.95,not evaluated
2022-05-03 05:50,134.52,not evaluated
2022-05-03 06:20,132.99,not evaluated
2022-05-03 06:50,132.81,not evaluated
2022-05-03 07:20,132.15,not evaluated
2022-05-03 07:50,130.99,not evaluated
2022-05-03 08:20,132.72,not evaluated
2022-05-03 08:50,132.73,not evaluated
2022-05-03 09:20,131.96,not evaluated
2022-05-03 09:50,132.89,not evaluated
2022-05-03 10:20,132.61,not evaluated
2022-05-03 10:50,131.99,not evaluated
2022-05-03 11:20,131.47,not evaluated
2022-05-03 11:50,129.58,not evaluated
2022-05-03 12:20,129.07,not evaluated
2022-05-03 12:50,127.86,not evaluated
2022-05-03 13:20,126.38,not evaluated
2022-05-03 13:50,131.30,not evaluated
2022-05-03 14:20,128.20,not evaluated
2022-05-03 14:50,128.89,not evaluated
2022-05-03 15:20,129.71,not evaluated
2022-05-03 15:50,131.12,not evaluated
2022-05-03 16:20,129.97,not evaluated
2022-05-03 16:50,128.79,not evaluated
2022-05-03 17:20,129.44,not evaluated
2022-05-03 17:50,130.82,not evaluated
2022-05-03 18:20,133.36,not evaluated
2022-05-03 18:50,137.30,not evaluated
2022-05-03 19:20,141.49,not evaluated
2022-05-03 19:50,140.03,not evaluated
2022-05-03 20:20,137.86,not evaluated
2022-05-03 20:50,137.92,not evaluated
2022-05-03 21:20,133.31,not evaluated
2022-05-03 21:50,132.31,not evaluated
2022-05-03 22:20,139.39,not evaluated
2022-05-03 22:50,138.51,not evaluated
2022-05-03 23:20,137.38,not evaluated
2022-05-03 23:50,137.81,not evaluated
2022-05-04 00:20,138.43,not evaluated
2022-05-04 00:50,140.26,not evaluated
2022-05-04 01:20,144.03,not evaluated
2022-05-04 01:50,142.67,not evaluated
2022-05-04 02:20,139.25,not evaluated
2022-05-04 02:50,140.13,not evaluated
2022-05-04 03:20,135.85,not evaluated
2022-05-04 03:50,134.03,not evaluated
2022-05-04 04:20,135.06,not evaluated
2022-05-04 04:50,134.54,not evaluated
2022-05-04 05:20,135.29,not evaluated
2022-05-04 05:50,136.81,not evaluated
2022-05-04 06:20,135.69,not evaluated
2022-05-04 06:50,132.64,not evaluated
2022-05-04 07:20,134.79,not evaluated
2022-05-04 07:50,134.46,not evaluated
2022-05-04 08:20,134.62,not evaluated
2022-05-04 08:50,133.99,not evaluated
2022-05-04 09:20,133.95,not evaluated
2022-05-04 09:50,135.16,not evaluated
2022-05-04 10:20,136.84,not evaluated
2022-05-04 10:50,133.06,not evaluated
2022-05-04 11:20,133.07,not evaluated
2022-05-04 11:50,132.98,not evaluated
2022-05-04 12:20,133.76,not evaluated
2022-05-04 12:50,129.86,not evaluated
2022-05-04 13:20,132.40,not evaluated
2022-05-04 13:50,133.07,not evaluated
2022-05-04 14:20,133.89,not evaluated
2022-05-04 14:50,133.74,not evaluated
2022-05-04 15:20,132.44,not evaluated
2022-05-04 15:50,131.25,not evaluated
2022-05-04 16:20,129.79,not evaluated
2022-05-04 16:50,132.86,not evaluated
2022-05-04 17:20,133.96,not evaluated
2022-05-04 17:50,133.49,not evaluated
2022-05-04 18:20,134.30,not evaluated
2022-05-04 18:50,136.05,not evaluated
2022-05-04 19:20,135.42,not evaluated
2022-05-04 19:50,136.70,not evaluated
2022-05-04 20:20,136.84,not evaluated
2022-05-04 20:50,135.46,not evaluated
2022-05-04 21:20,132.69,not evaluated
2022-05-04 21:50,135.19,not evaluated
2022-05-04 22:20,136.84,not evaluated
2022-05-04 22:50,138.94,not evaluated
2022-05-04 23:20,138.53,not evaluated
2022-05-04 23:50,138.81,not evaluated
2022-05-05 00:20,139.26,not evaluated
2022-05-05 00:50,137.72,not evaluated
2022-05-05 01:20,137.54,not evaluated
2022-05-05 01:50,140.29,not evaluated
2022-05-05 02:20,141.08,not evaluated
2022-05-05 02:50,137.75,not evaluated
2022-05-05 03:20,137.73,not evaluated
2022-05-05 03:50,136.96,not evaluated
2022-05-05 04:20,139.79,not evaluated
2022-05-05 04:50,135.42,not evaluated
2022-05-05 05:20,139.31,not evaluated
2022-05-05 05:50,141.50,not evaluated
2022-05-05 06:20,137.97,not evaluated
2022-05-05 06:50,138.34,not evaluated
2022-05-05 07:20,138.28,not evaluated
2022-05-05 07:50,134.66,not evaluated
2022-05-05 08:20,133.49,not evaluated
2022-05-05 08:50,133.78,not evaluated
2022-05-05 09:20,131.69,not evaluated
2022-05-05 09:50,130.52,not evaluated
2022-05-05 10:20,131.00,not evaluated
2022-05-05 10:50,133.09,not evaluated
2022-05-05 11:20,134.58,not evaluated
2022-05-05 11:50,130.99,not evaluated
2022-05-05 12:20,131.11,not evaluated
2022-05-05 12:50,129.56,not evaluated
2022-05-05 13:20,128.08,not evaluated
2022-05-05 13:50,129.24,not evaluated
2022-05-05 14:20,129.55,not evaluated
2022-05-05 14:50,126.16,not evaluated
2022-05-05 15:20,125.91,not evaluated
2022-05-05 15:50,125.06,not evaluated
2022-05-05 16:20,123.54,not evaluated
2022-05-05 16:50,126.13,not evaluated
2022-05-05 17:20,123.61,not evaluated
2022-05-05 17:50,125.90,not evaluated
2022-05-05 18:20,125.94,not evaluated
2022-05-05 18:50,128.66,not evaluated
2022-05-05 19:20,131.54,not evaluated
2022-05-05 19:50,132.41,not evaluated
2022-05-05 20:20,137.16,not evaluated
2022-05-05 20:50,137.59,not evaluated
2022-05-05 21:20,135.42,not evaluated
2022-05-05 21:50,130.42,not evaluated
2022-05-05 22:20,122.21,not evaluated
2022-05-05 22:50,119.12,not evaluated
2022-05-05 23:20,115.09,not evaluated
2022-05-05 23:50,104.00,not evaluated
2022-05-06 00:20,102.64,not evaluated
2022-05-06 00:50,96.57,not evaluated
2022-05-06 01:20,104.58,not evaluated
2022-05-06 01:50,95.94,not evaluated
2022-05-06 02:20,90.76,not evaluated
2022-05-06 02:50,92.46,not evaluated
2022-05-06 03:20,93.73,not evaluated
2022-05-06 03:50,88.64,not evaluated
2022-05-06 04:20,87.77,not evaluated
2022-05-06 04:50,86.98,not evaluated
2022-05-06 05:20,89.41,not evaluated
2022-05-06 05:50,86.86,not evaluated
2022-05-06 06:20,90.59,not evaluated
2022-05-06 06:50,92.81,not evaluated
2022-05-06 07:20,86.39,not evaluated
2022-05-06 07:50,90.00,not evaluated
2022-05-06 08:20,88.36,not evaluated
2022-05-06 08:50,86.49,not evaluated
2022-05-06 09:20,89.73,not evaluated
2022-05-06 09:50,96.91,not evaluated
2022-05-06 10:20,100.94,not evaluated
2022-05-06 10:50,106.83,not evaluated
2022-05-06 11:20,108.85,not evaluated
2022-05-06 11:50,114.12,not evaluated
2022-05-06 12:20,116.37,not evaluated
2022-05-06 12:50,116.69,not evaluated
2022-05-06 13:20,120.83,not evaluated
2022-05-06 13:50,122.35,not evaluated
2022-05-06 14:20,129.77,not evaluated
2022-05-06 14:50,129.28,not evaluated
2022-05-06 15:20,131.27,not evaluated
2022-05-06 15:50,135.60,not evaluated
2022-05-06 16:20,134.65,not evaluated
2022-05-06 16:50,137.94,not evaluated
2022-05-06 17:20,140.01,not evaluated
2022-05-06 17:50,141.11,not evaluated
2022-05-06 18:20,143.95,not evaluated
2022-05-06 18:50,145.61,not evaluated
2022-05-06 19:20,191.14,not evaluated
2022-05-06 19:50,168.98,not evaluated
2022-05-06 20:20,136.70,not evaluated
2022-05-06 20:50,141.28,not evaluated
2022-05-06 21:20,137.65,not evaluated
2022-05-06 21:50,143.21,not evaluated
2022-05-06 22:20,143.78,not evaluated
2022-05-06 22:50,146.58,not evaluated
2022-05-06 23:20,149.56,not evaluated
2022-05-06 23:50,149.08,not evaluated
2022-05-07 00:20,148.29,not evaluated
2022-05-07 00:50,153.32,not evaluated
2022-05-07 01:20,151.84,not evaluated
2022-05-07 01:50,155.45,not evaluated
2022-05-07 02:20,154.22,not evaluated
2022-05-07 02:50,153.51,not evaluated
2022-05-07 03:20,153.94,not evaluated
2022-05-07 03:50,152.03,not evaluated
2022-05-07 04:20,151.55,not evaluated
2022-05-07 04:50,152.25,not evaluated
2022-05-07 05:20,151.84,not evaluated
2022-05-07 05:50,150.30,not evaluated
2022-05-07 06:20,148.02,not evaluated
2022-05-07 06:50,150.89,not evaluated
2022-05-07 07:20,150.89,not evaluated
2022-05-07 07:50,151.37,not evaluated
2022-05-07 08:20,151.52,not evaluated
2022-05-07 08:50,149.08,not evaluated
2022-05-07 09:20,152.61,not evaluated
2022-05-07 09:50,153.89,not evaluated
2022-05-07 10:20,151.25,not evaluated
2022-05-07 10:50,149.10,not evaluated
2022-05-07 11:20,149.68,not evaluated
2022-05-07 11:50,152.88,not evaluated
2022-05-07 12:20,151.62,not evaluated
2022-05-07 12:50,154.05,not evaluated
2022-05-07 13:20,155.34,not evaluated
