%
% BHI-E (33.868400 N -77.939600 E)
% The BHI-E buoy is a Sofar Spotter wave buoy located approximately one-half mile off the east side of Bald Head Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% BHI-E Peak wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),BHI-E Peak wave direction (deg N),BHI-E Peak wave direction (deg N) quality
2022-04-28 08:50,62.80,not evaluated
2022-04-28 09:20,92.72,not evaluated
2022-04-28 09:50,92.01,not evaluated
2022-04-28 10:20,63.38,not evaluated
2022-04-28 10:50,66.75,not evaluated
2022-04-28 11:20,67.12,not evaluated
2022-04-28 11:50,95.50,not evaluated
2022-04-28 12:20,96.59,not evaluated
2022-04-28 12:50,86.75,not evaluated
2022-04-28 13:20,88.80,not evaluated
2022-04-28 13:50,91.23,not evaluated
2022-04-28 14:20,88.84,not evaluated
2022-04-28 14:50,96.97,not evaluated
2022-04-28 15:20,90.48,not evaluated
2022-04-28 15:50,95.44,not evaluated
2022-04-28 16:20,91.14,not evaluated
2022-04-28 16:50,90.90,not evaluated
2022-04-28 17:20,89.06,not evaluated
2022-04-28 17:50,88.22,not evaluated
2022-04-28 18:20,88.13,not evaluated
2022-04-28 18:50,90.45,not evaluated
2022-04-28 19:20,81.65,not evaluated
2022-04-28 19:50,81.26,not evaluated
2022-04-28 20:20,88.58,not evaluated
2022-04-28 20:50,90.70,not evaluated
2022-04-28 21:20,87.25,not evaluated
2022-04-28 21:50,94.62,not evaluated
2022-04-28 22:20,93.80,not evaluated
2022-04-28 22:50,94.48,not evaluated
2022-04-28 23:20,88.66,not evaluated
2022-04-28 23:50,93.84,not evaluated
2022-04-29 00:20,97.65,not evaluated
2022-04-29 00:50,92.52,not evaluated
2022-04-29 01:20,94.23,not evaluated
2022-04-29 01:50,92.92,not evaluated
2022-04-29 02:20,89.45,not evaluated
2022-04-29 02:50,96.90,not evaluated
2022-04-29 03:20,89.81,not evaluated
2022-04-29 03:50,96.50,not evaluated
2022-04-29 04:20,91.84,not evaluated
2022-04-29 04:50,93.87,not evaluated
2022-04-29 05:20,91.61,not evaluated
2022-04-29 05:50,97.50,not evaluated
2022-04-29 06:20,92.46,not evaluated
2022-04-29 06:50,99.40,not evaluated
2022-04-29 07:20,94.46,not evaluated
2022-04-29 07:50,94.22,not evaluated
2022-04-29 08:20,91.23,not evaluated
2022-04-29 08:50,100.72,not evaluated
2022-04-29 09:20,88.64,not evaluated
2022-04-29 09:50,91.90,not evaluated
2022-04-29 10:20,96.79,not evaluated
2022-04-29 10:50,92.40,not evaluated
2022-04-29 11:20,95.59,not evaluated
2022-04-29 11:50,94.06,not evaluated
2022-04-29 12:20,97.75,not evaluated
2022-04-29 12:50,97.51,not evaluated
2022-04-29 13:20,97.54,not evaluated
2022-04-29 13:50,89.48,not evaluated
2022-04-29 14:20,105.08,not evaluated
2022-04-29 14:50,94.94,not evaluated
2022-04-29 15:20,104.79,not evaluated
2022-04-29 15:50,101.40,not evaluated
2022-04-29 16:20,97.95,not evaluated
2022-04-29 16:50,95.08,not evaluated
2022-04-29 17:20,106.67,not evaluated
2022-04-29 17:50,97.33,not evaluated
2022-04-29 18:20,103.22,not evaluated
2022-04-29 18:50,108.48,not evaluated
2022-04-29 19:20,103.62,not evaluated
2022-04-29 19:50,102.71,not evaluated
2022-04-29 20:20,103.73,not evaluated
2022-04-29 20:50,110.79,not evaluated
2022-04-29 21:20,97.70,not evaluated
2022-04-29 21:50,100.84,not evaluated
2022-04-29 22:20,109.32,not evaluated
2022-04-29 22:50,98.57,not evaluated
2022-04-29 23:20,101.58,not evaluated
2022-04-29 23:50,102.22,not evaluated
2022-04-30 00:20,108.50,not evaluated
2022-04-30 00:50,100.41,not evaluated
2022-04-30 01:20,100.83,not evaluated
2022-04-30 01:50,98.15,not evaluated
2022-04-30 02:20,97.95,not evaluated
2022-04-30 02:50,110.80,not evaluated
2022-04-30 03:20,99.22,not evaluated
2022-04-30 03:50,101.27,not evaluated
2022-04-30 04:20,102.19,not evaluated
2022-04-30 04:50,96.99,not evaluated
2022-04-30 05:20,99.35,not evaluated
2022-04-30 05:50,100.98,not evaluated
2022-04-30 06:20,98.74,not evaluated
2022-04-30 06:50,111.01,not evaluated
2022-04-30 07:20,92.21,not evaluated
2022-04-30 07:50,104.84,not evaluated
2022-04-30 08:20,103.39,not evaluated
2022-04-30 08:50,99.39,not evaluated
2022-04-30 09:20,91.75,not evaluated
2022-04-30 09:50,92.78,not evaluated
2022-04-30 10:20,97.56,not evaluated
2022-04-30 10:50,104.22,not evaluated
2022-04-30 11:20,93.56,not evaluated
2022-04-30 11:50,97.91,not evaluated
2022-04-30 12:20,95.78,not evaluated
2022-04-30 12:50,101.88,not evaluated
2022-04-30 13:20,98.38,not evaluated
2022-04-30 13:50,96.74,not evaluated
2022-04-30 14:20,94.39,not evaluated
2022-04-30 14:50,98.68,not evaluated
2022-04-30 15:20,101.70,not evaluated
2022-04-30 15:50,107.37,not evaluated
2022-04-30 16:20,103.55,not evaluated
2022-04-30 16:50,104.16,not evaluated
2022-04-30 17:20,98.12,not evaluated
2022-04-30 17:50,104.17,not evaluated
2022-04-30 18:20,96.50,not evaluated
2022-04-30 18:50,104.45,not evaluated
2022-04-30 19:20,93.64,not evaluated
2022-04-30 19:50,95.43,not evaluated
2022-04-30 20:20,98.67,not evaluated
2022-04-30 20:50,100.82,not evaluated
2022-04-30 21:20,94.94,not evaluated
2022-04-30 21:50,107.75,not evaluated
2022-04-30 22:20,103.08,not evaluated
2022-04-30 22:50,107.53,not evaluated
2022-04-30 23:20,105.77,not evaluated
2022-04-30 23:50,102.23,not evaluated
2022-05-01 00:20,104.52,not evaluated
2022-05-01 00:50,103.78,not evaluated
2022-05-01 01:20,96.68,not evaluated
2022-05-01 01:50,105.10,not evaluated
2022-05-01 02:20,103.19,not evaluated
2022-05-01 02:50,97.50,not evaluated
2022-05-01 03:20,100.02,not evaluated
2022-05-01 03:50,99.55,not evaluated
2022-05-01 04:20,105.21,not evaluated
2022-05-01 04:50,105.53,not evaluated
2022-05-01 05:20,106.45,not evaluated
2022-05-01 05:50,145.61,not evaluated
2022-05-01 06:20,142.93,not evaluated
2022-05-01 06:50,150.84,not evaluated
2022-05-01 07:20,145.53,not evaluated
2022-05-01 07:50,153.91,not evaluated
2022-05-01 08:20,150.72,not evaluated
2022-05-01 08:50,98.08,not evaluated
2022-05-01 09:20,155.58,not evaluated
2022-05-01 09:50,154.02,not evaluated
2022-05-01 10:20,155.61,not evaluated
2022-05-01 10:50,154.34,not evaluated
2022-05-01 11:20,104.52,not evaluated
2022-05-01 11:50,151.75,not evaluated
2022-05-01 12:20,105.03,not evaluated
2022-05-01 12:50,106.81,not evaluated
2022-05-01 13:20,111.41,not evaluated
2022-05-01 13:50,106.80,not evaluated
2022-05-01 14:20,102.86,not evaluated
2022-05-01 14:50,101.08,not evaluated
2022-05-01 15:20,106.78,not evaluated
2022-05-01 15:50,101.27,not evaluated
2022-05-01 16:20,108.54,not evaluated
2022-05-01 16:50,140.50,not evaluated
2022-05-01 17:20,140.59,not evaluated
2022-05-01 17:50,101.77,not evaluated
2022-05-01 18:20,142.91,not evaluated
2022-05-01 18:50,144.74,not evaluated
2022-05-01 19:20,97.75,not evaluated
2022-05-01 19:50,144.69,not evaluated
2022-05-01 20:20,103.59,not evaluated
2022-05-01 20:50,105.04,not evaluated
2022-05-01 21:20,79.95,not evaluated
2022-05-01 21:50,104.98,not evaluated
2022-05-01 22:20,101.00,not evaluated
2022-05-01 22:50,140.97,not evaluated
2022-05-01 23:20,142.03,not evaluated
2022-05-01 23:50,143.13,not evaluated
2022-05-02 00:20,147.60,not evaluated
2022-05-02 00:50,141.84,not evaluated
2022-05-02 01:20,146.12,not evaluated
2022-05-02 01:50,96.68,not evaluated
2022-05-02 02:20,131.56,not evaluated
2022-05-02 02:50,137.71,not evaluated
2022-05-02 03:20,134.87,not evaluated
2022-05-02 03:50,141.05,not evaluated
2022-05-02 04:20,140.09,not evaluated
2022-05-02 04:50,134.22,not evaluated
2022-05-02 05:20,129.61,not evaluated
2022-05-02 05:50,133.08,not evaluated
2022-05-02 06:20,138.63,not evaluated
2022-05-02 06:50,129.00,not evaluated
2022-05-02 07:20,140.19,not evaluated
2022-05-02 07:50,136.09,not evaluated
2022-05-02 08:20,136.23,not evaluated
2022-05-02 08:50,137.16,not evaluated
2022-05-02 09:20,131.98,not evaluated
2022-05-02 09:50,134.57,not evaluated
2022-05-02 10:20,136.88,not evaluated
2022-05-02 10:50,134.42,not evaluated
2022-05-02 11:20,135.13,not evaluated
2022-05-02 11:50,133.84,not evaluated
2022-05-02 12:20,134.65,not evaluated
2022-05-02 12:50,137.37,not evaluated
2022-05-02 13:20,134.79,not evaluated
2022-05-02 13:50,134.78,not evaluated
2022-05-02 14:20,135.57,not evaluated
2022-05-02 14:50,133.68,not evaluated
2022-05-02 15:20,132.15,not evaluated
2022-05-02 15:50,134.70,not evaluated
2022-05-02 16:20,133.48,not evaluated
2022-05-02 16:50,134.70,not evaluated
2022-05-02 17:20,133.51,not evaluated
2022-05-02 17:50,135.62,not evaluated
2022-05-02 18:20,131.99,not evaluated
2022-05-02 18:50,135.32,not evaluated
2022-05-02 19:20,132.56,not evaluated
2022-05-02 19:50,130.72,not evaluated
2022-05-02 20:20,131.13,not evaluated
2022-05-02 20:50,133.84,not evaluated
2022-05-02 21:20,1.48,not evaluated
2022-05-02 21:50,142.53,not evaluated
2022-05-02 22:20,147.30,not evaluated
2022-05-02 22:50,141.85,not evaluated
2022-05-02 23:20,136.29,not evaluated
2022-05-02 23:50,143.93,not evaluated
2022-05-03 00:20,134.30,not evaluated
2022-05-03 00:50,133.29,not evaluated
2022-05-03 01:20,147.69,not evaluated
2022-05-03 01:50,133.40,not evaluated
2022-05-03 02:20,130.00,not evaluated
2022-05-03 02:50,135.04,not evaluated
2022-05-03 03:20,125.16,not evaluated
2022-05-03 03:50,129.59,not evaluated
2022-05-03 04:20,130.55,not evaluated
2022-05-03 04:50,134.54,not evaluated
2022-05-03 05:20,139.71,not evaluated
2022-05-03 05:50,138.80,not evaluated
2022-05-03 06:20,138.26,not evaluated
2022-05-03 06:50,137.49,not evaluated
2022-05-03 07:20,135.81,not evaluated
2022-05-03 07:50,127.80,not evaluated
2022-05-03 08:20,138.03,not evaluated
2022-05-03 08:50,133.28,not evaluated
2022-05-03 09:20,132.51,not evaluated
2022-05-03 09:50,131.98,not evaluated
2022-05-03 10:20,132.57,not evaluated
2022-05-03 10:50,132.68,not evaluated
2022-05-03 11:20,133.33,not evaluated
2022-05-03 11:50,126.51,not evaluated
2022-05-03 12:20,127.92,not evaluated
2022-05-03 12:50,125.75,not evaluated
2022-05-03 13:20,128.87,not evaluated
2022-05-03 13:50,128.11,not evaluated
2022-05-03 14:20,128.85,not evaluated
2022-05-03 14:50,130.79,not evaluated
2022-05-03 15:20,127.92,not evaluated
2022-05-03 15:50,128.98,not evaluated
2022-05-03 16:20,130.80,not evaluated
2022-05-03 16:50,124.11,not evaluated
2022-05-03 17:20,125.07,not evaluated
2022-05-03 17:50,125.71,not evaluated
2022-05-03 18:20,128.11,not evaluated
2022-05-03 18:50,131.04,not evaluated
2022-05-03 19:20,134.91,not evaluated
2022-05-03 19:50,125.42,not evaluated
2022-05-03 20:20,128.51,not evaluated
2022-05-03 20:50,133.25,not evaluated
2022-05-03 21:20,128.33,not evaluated
2022-05-03 21:50,126.97,not evaluated
2022-05-03 22:20,125.55,not evaluated
2022-05-03 22:50,132.96,not evaluated
2022-05-03 23:20,132.69,not evaluated
2022-05-03 23:50,133.55,not evaluated
2022-05-04 00:20,136.11,not evaluated
2022-05-04 00:50,131.78,not evaluated
2022-05-04 01:20,131.27,not evaluated
2022-05-04 01:50,149.04,not evaluated
2022-05-04 02:20,129.63,not evaluated
2022-05-04 02:50,136.10,not evaluated
2022-05-04 03:20,132.91,not evaluated
2022-05-04 03:50,131.36,not evaluated
2022-05-04 04:20,128.08,not evaluated
2022-05-04 04:50,128.38,not evaluated
2022-05-04 05:20,126.53,not evaluated
2022-05-04 05:50,134.87,not evaluated
2022-05-04 06:20,133.69,not evaluated
2022-05-04 06:50,128.51,not evaluated
2022-05-04 07:20,136.65,not evaluated
2022-05-04 07:50,135.04,not evaluated
2022-05-04 08:20,133.63,not evaluated
2022-05-04 08:50,139.94,not evaluated
2022-05-04 09:20,126.88,not evaluated
2022-05-04 09:50,140.13,not evaluated
2022-05-04 10:20,135.26,not evaluated
2022-05-04 10:50,132.78,not evaluated
2022-05-04 11:20,129.21,not evaluated
2022-05-04 11:50,129.39,not evaluated
2022-05-04 12:20,131.82,not evaluated
2022-05-04 12:50,129.11,not evaluated
2022-05-04 13:20,128.92,not evaluated
2022-05-04 13:50,134.17,not evaluated
2022-05-04 14:20,131.36,not evaluated
2022-05-04 14:50,134.01,not evaluated
2022-05-04 15:20,128.04,not evaluated
2022-05-04 15:50,124.78,not evaluated
2022-05-04 16:20,123.40,not evaluated
2022-05-04 16:50,125.90,not evaluated
2022-05-04 17:20,124.79,not evaluated
2022-05-04 17:50,127.38,not evaluated
2022-05-04 18:20,125.32,not evaluated
2022-05-04 18:50,126.36,not evaluated
2022-05-04 19:20,126.81,not evaluated
2022-05-04 19:50,134.55,not evaluated
2022-05-04 20:20,128.93,not evaluated
2022-05-04 20:50,124.82,not evaluated
2022-05-04 21:20,123.37,not evaluated
2022-05-04 21:50,126.50,not evaluated
2022-05-04 22:20,127.63,not evaluated
2022-05-04 22:50,130.06,not evaluated
2022-05-04 23:20,135.47,not evaluated
2022-05-04 23:50,133.24,not evaluated
2022-05-05 00:20,135.61,not evaluated
2022-05-05 00:50,135.27,not evaluated
2022-05-05 01:20,130.64,not evaluated
2022-05-05 01:50,133.76,not evaluated
2022-05-05 02:20,138.30,not evaluated
2022-05-05 02:50,130.29,not evaluated
2022-05-05 03:20,136.25,not evaluated
2022-05-05 03:50,131.48,not evaluated
2022-05-05 04:20,133.60,not evaluated
2022-05-05 04:50,125.49,not evaluated
2022-05-05 05:20,123.22,not evaluated
2022-05-05 05:50,125.64,not evaluated
2022-05-05 06:20,124.91,not evaluated
2022-05-05 06:50,125.07,not evaluated
2022-05-05 07:20,128.63,not evaluated
2022-05-05 07:50,126.23,not evaluated
2022-05-05 08:20,128.89,not evaluated
2022-05-05 08:50,125.95,not evaluated
2022-05-05 09:20,125.93,not evaluated
2022-05-05 09:50,122.70,not evaluated
2022-05-05 10:20,127.41,not evaluated
2022-05-05 10:50,128.82,not evaluated
2022-05-05 11:20,135.63,not evaluated
2022-05-05 11:50,126.77,not evaluated
2022-05-05 12:20,125.11,not evaluated
2022-05-05 12:50,129.92,not evaluated
2022-05-05 13:20,120.62,not evaluated
2022-05-05 13:50,124.49,not evaluated
2022-05-05 14:20,125.87,not evaluated
2022-05-05 14:50,121.86,not evaluated
2022-05-05 15:20,119.93,not evaluated
2022-05-05 15:50,120.00,not evaluated
2022-05-05 16:20,121.31,not evaluated
2022-05-05 16:50,120.36,not evaluated
2022-05-05 17:20,119.15,not evaluated
2022-05-05 17:50,125.03,not evaluated
2022-05-05 18:20,120.78,not evaluated
2022-05-05 18:50,123.57,not evaluated
2022-05-05 19:20,125.46,not evaluated
2022-05-05 19:50,121.29,not evaluated
2022-05-05 20:20,129.85,not evaluated
2022-05-05 20:50,128.13,not evaluated
2022-05-05 21:20,123.25,not evaluated
2022-05-05 21:50,122.17,not evaluated
2022-05-05 22:20,132.75,not evaluated
2022-05-05 22:50,129.60,not evaluated
2022-05-05 23:20,127.28,not evaluated
2022-05-05 23:50,130.96,not evaluated
2022-05-06 00:20,90.00,not evaluated
2022-05-06 00:50,55.69,not evaluated
2022-05-06 01:20,125.75,not evaluated
2022-05-06 01:50,55.10,not evaluated
2022-05-06 02:20,58.49,not evaluated
2022-05-06 02:50,66.65,not evaluated
2022-05-06 03:20,69.07,not evaluated
2022-05-06 03:50,65.13,not evaluated
2022-05-06 04:20,72.85,not evaluated
2022-05-06 04:50,63.50,not evaluated
2022-05-06 05:20,70.63,not evaluated
2022-05-06 05:50,73.25,not evaluated
2022-05-06 06:20,77.36,not evaluated
2022-05-06 06:50,77.96,not evaluated
2022-05-06 07:20,77.86,not evaluated
2022-05-06 07:50,86.77,not evaluated
2022-05-06 08:20,66.32,not evaluated
2022-05-06 08:50,67.20,not evaluated
2022-05-06 09:20,79.00,not evaluated
2022-05-06 09:50,83.66,not evaluated
2022-05-06 10:20,88.18,not evaluated
2022-05-06 10:50,91.98,not evaluated
2022-05-06 11:20,90.68,not evaluated
2022-05-06 11:50,102.53,not evaluated
2022-05-06 12:20,100.82,not evaluated
2022-05-06 12:50,96.36,not evaluated
2022-05-06 13:20,100.71,not evaluated
2022-05-06 13:50,107.47,not evaluated
2022-05-06 14:20,120.74,not evaluated
2022-05-06 14:50,111.11,not evaluated
2022-05-06 15:20,120.22,not evaluated
2022-05-06 15:50,144.42,not evaluated
2022-05-06 16:20,125.87,not evaluated
2022-05-06 16:50,144.79,not evaluated
2022-05-06 17:20,141.28,not evaluated
2022-05-06 17:50,133.30,not evaluated
2022-05-06 18:20,151.52,not evaluated
2022-05-06 18:50,140.25,not evaluated
2022-05-06 19:20,222.57,not evaluated
2022-05-06 19:50,218.03,not evaluated
2022-05-06 20:20,129.35,not evaluated
2022-05-06 20:50,132.34,not evaluated
2022-05-06 21:20,128.44,not evaluated
2022-05-06 21:50,138.20,not evaluated
2022-05-06 22:20,146.39,not evaluated
2022-05-06 22:50,145.19,not evaluated
2022-05-06 23:20,142.59,not evaluated
2022-05-06 23:50,149.42,not evaluated
2022-05-07 00:20,148.16,not evaluated
2022-05-07 00:50,148.61,not evaluated
2022-05-07 01:20,139.53,not evaluated
2022-05-07 01:50,154.39,not evaluated
2022-05-07 02:20,156.43,not evaluated
2022-05-07 02:50,153.06,not evaluated
2022-05-07 03:20,152.06,not evaluated
2022-05-07 03:50,149.84,not evaluated
2022-05-07 04:20,149.90,not evaluated
2022-05-07 04:50,148.82,not evaluated
2022-05-07 05:20,143.14,not evaluated
2022-05-07 05:50,139.31,not evaluated
2022-05-07 06:20,142.73,not evaluated
2022-05-07 06:50,139.37,not evaluated
